OTU_ID,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,20000,22000
OTU13647,0,0,0,0,0.000158629,0,0,0,7.93147E-05,0,7.93147E-05,0
OTU9600,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU8698,0,7.93147E-05,0,7.93147E-05,0.000158629,0,0,0,0,0,0,0
OTU10286,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU6537,0,0,0,0,0,0.000158629,0,0,0,0,0,7.93147E-05
OTU11649,0,0.000158629,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0
OTU2119,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU158,0,0,0,0,0,0,7.93147E-05,0.000158629,0,0,0,0
OTU2159,0,0,0,0,0,0,0,0,7.93147E-05,0,0.000158629,0
OTU2637,0,0,0,7.93147E-05,0,0.000158629,0,0,0,0,0,0
OTU7879,0,0,0,0,0,7.93147E-05,0,0,0.000158629,0,0,0
OTU4816,0,0.000158629,0,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05
OTU10583,0,7.93147E-05,0,0,0,0.000158629,0,0,0,0,7.93147E-05,0
OTU3201,0,0,0.000158629,0,0,0,0,0,0,0,7.93147E-05,0
OTU13031,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU3151,0.000158629,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0,0
OTU8651,0,0,0,0,0,0.000158629,0,0,0,0,7.93147E-05,7.93147E-05
OTU3624,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU6611,7.93147E-05,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU4091,0,7.93147E-05,7.93147E-05,0,0,0,0,0.000158629,0,0,0,0
OTU12608,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU8037,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU7834,0.000158629,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU3492,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU2244,0,0,0,0,0.000158629,0,0,0,7.93147E-05,0,0,0
OTU3165,0.000158629,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU5678,0,0,0,0,0,0,0,0,0,0.000158629,0,0
OTU6739,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU11960,0,0,0.000158629,0.000158629,0,0,0,0,0,0,0,0
OTU13404,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU4316,0,0,7.93147E-05,0,0,0,0,0.000158629,0,0,0,0
OTU128,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU10623,0,0.000158629,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU3526,0,0,7.93147E-05,0,0,0,0.000158629,0,0,0,7.93147E-05,0
OTU2207,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU6570,0,0,0,0,0,0,0,0,0,7.93147E-05,0.000158629,0
OTU4362,0,0,0,7.93147E-05,0,0,0,0,0,0,0.000158629,0
OTU5886,7.93147E-05,0,7.93147E-05,0.000158629,0,0,0,0,0,7.93147E-05,0,7.93147E-05
OTU1373,0,0,0,0,0,0,0.000158629,0,0,0,0,0
OTU10063,0,0,0,0,0,0,0,0.000158629,7.93147E-05,0,0,0
OTU12159,0,0,0,0.000158629,0,0,0,0,0,0,7.93147E-05,0
OTU12265,7.93147E-05,0,0,0.000158629,0,0,0,0,7.93147E-05,0,0,0
OTU3678,7.93147E-05,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU5032,0,0,0.000158629,0,0,0,0,0,0,7.93147E-05,0,0
OTU3517,0,7.93147E-05,7.93147E-05,0,0,0,0.000158629,0,0,0,0,0
OTU3804,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU4200,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU3952,7.93147E-05,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU5334,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU10938,0,0,0,0,0,0,0.000158629,0,0,0,7.93147E-05,0
OTU9423,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0.000158629
OTU3734,0,0,0,0,0,0.000158629,0,0,0,7.93147E-05,0,0
OTU7220,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0.000158629
OTU5429,0,0,0,0,7.93147E-05,0,0,0,0,0.000158629,0,0
OTU9902,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU4763,0,0,0,0,0,0,0,0,0,7.93147E-05,0.000158629,0
OTU3342,0,0,0,7.93147E-05,0.000158629,0,0,0,0,0,0,0
OTU2966,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU6001,0,0,0.000158629,0,0,0,0,0,0,0,7.93147E-05,0
OTU5592,0,0.000158629,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU3663,0,0,0,0,0,0,0.000158629,0,0,0,7.93147E-05,0
OTU4516,0,0,0.000158629,0,0,0,0,0,0,0,7.93147E-05,0
OTU4187,0,0,0,7.93147E-05,0,0,0,0.000158629,0,0,0,0
OTU5966,0,0,0,0,0,0,0,0,0,0,0.000158629,7.93147E-05
OTU8388,0,0.000158629,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0
OTU4184,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU8349,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU4088,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU2217,7.93147E-05,0,7.93147E-05,0.000158629,0,0,0,0,0,0,0,0
OTU4824,0,0,0,0,0,0,0,0,0.000158629,0,7.93147E-05,7.93147E-05
OTU10677,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU7255,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU4166,0,7.93147E-05,0,0.000158629,0,0,0,7.93147E-05,0,0,0,7.93147E-05
OTU9409,0,0,0,0,7.93147E-05,0.000158629,0,0,0,0,0,0
OTU11968,0.000158629,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0,0
OTU2854,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU3781,0,0,0,0.000158629,0,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU6100,0,0,0,0,0,0,0,7.93147E-05,0,0,0.000158629,0
OTU3963,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU4497,0,0,0,7.93147E-05,0,0,0,0,0.000158629,0,7.93147E-05,0
OTU4147,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU13571,0,0,0,0,0.000158629,0,0,0,0,0,0,7.93147E-05
OTU4720,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0.000158629,0
OTU6713,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU12299,0,0,0,0,0,0,0,0,0,0.000158629,0,0
OTU4368,0,0,0,7.93147E-05,0,0,0,0.000158629,0,0,0,0
OTU10066,7.93147E-05,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU12383,0,0,0,0.000158629,0,7.93147E-05,0,0,0,0,0,7.93147E-05
OTU5346,0,0,0.000158629,0,0,0,0,0,0,7.93147E-05,7.93147E-05,0
OTU164,0,0.000158629,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU8473,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0,0.000158629,0
OTU9925,0,0.000158629,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU3995,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU3637,0,0,0,0,7.93147E-05,0.000158629,0,0,0,0,0,0
OTU1705,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU3183,0,0,0,0.000158629,0,0,0,0,0,0,0.000158629,0
OTU6725,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU10319,0.000158629,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU3672,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU6959,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU6712,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU7061,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU5561,0,0,0,0,0,0,0,0,0,0.000158629,0,0
OTU7687,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU6671,0,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0.000158629,0
OTU4227,0,0,0,0,0,0,0,0.000158629,0,0,0,7.93147E-05
OTU3060,0,7.93147E-05,0.000158629,0,0.000158629,0,0,0,0,0,7.93147E-05,0
OTU6194,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU9975,0,7.93147E-05,0,0.000158629,0,7.93147E-05,0,0,0,0,0,0
OTU1190,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU4821,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU5524,0,0,0,0,0,0,7.93147E-05,0,0,0,0.000158629,0
OTU2442,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU4531,0,0,0,0,7.93147E-05,0,0,0,0.000158629,0,0,0
OTU8754,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU5269,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU317,0,0,0,0,0.000158629,0,0,7.93147E-05,0,0,0,0
OTU3782,0,0,0,0,0,0,0.000158629,0,0,0,0,0
OTU7316,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU13534,0,0,0,0,0,7.93147E-05,0,0,0.000158629,0,0,0
OTU9122,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU13123,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU6025,0,0,0,0,0,0,0,0.000158629,7.93147E-05,0,0,7.93147E-05
OTU3966,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU3918,0,0.000158629,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU217,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU8341,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU2034,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU13026,0,0,0,0,0.000158629,0,0,0,7.93147E-05,0,0,0
OTU10791,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU3222,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU8747,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU9282,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU8675,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU10732,0,0.000158629,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0
OTU5857,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU5868,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU6638,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0.000158629
OTU11239,0,0,7.93147E-05,0,0.000158629,0,0,0,0,0,0,0
OTU4025,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU2666,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU3153,0,0,0,0,0,0.000158629,0,0,0,0,0,7.93147E-05
OTU5945,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU1523,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU3634,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU6578,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU12017,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU8408,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU10009,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU6623,0,0,0,0,0,0,0,7.93147E-05,0,0.000158629,0,0
OTU2070,0,0,0,0,0,0.000158629,0,7.93147E-05,0,0,0,0
OTU2855,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU7482,0,0,0,0,0,0,0,0,0.000158629,0,0,7.93147E-05
OTU10983,0,0,0.000158629,0,0,0,0,0,0,7.93147E-05,0,0
OTU4309,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0.000158629
OTU10451,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU3143,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU8329,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU2384,0,0,0,0,0,0,0,0,0,0,0.000158629,7.93147E-05
OTU9955,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU11029,0,0,0.000158629,0,0,0,0,7.93147E-05,0,0,0,0
OTU6483,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU236,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU4209,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU12130,0,0,0.000158629,0,0,0,7.93147E-05,0,0,0,0,0
OTU10502,0,0.000158629,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU10485,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU11989,0,0,0,0.000158629,0,0,0,0,0.000158629,0,0,0
OTU4736,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU9591,0,0,0,0,0.000158629,0,0,0,0,0,7.93147E-05,0
OTU8787,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU3867,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU10031,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU4550,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU3968,0,0,0,0,7.93147E-05,0,0,0.000158629,0,0,0,0
OTU5274,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU9826,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU10413,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU13024,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU3324,0,0,0.000158629,0,7.93147E-05,0,0,0,0,0,0,0
OTU7074,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU5280,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU8701,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0,0,0,0.000158629
OTU7488,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU6655,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU2881,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU4290,0,0,0,0,0,0,0,0,0,0.000158629,0,0
OTU9625,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU7474,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU11276,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU12657,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU1335,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU10374,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU9723,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU13287,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU11062,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU11221,0,0,0.000158629,0,7.93147E-05,0,0,0,0,0,0,0
OTU9922,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU12546,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU12315,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU2907,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU6564,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU3585,0,0,0,0,0,0,0.000158629,0,0,0,0,0
OTU12943,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU2469,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU9811,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU13027,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU10674,0,0.000158629,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU10023,0,0.000158629,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU12330,0,0,0,0.000158629,0,0,0,0,0,0,0,7.93147E-05
OTU3274,0,0,0.000158629,0,0,7.93147E-05,0,0,0,0,0,0
OTU4648,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU8913,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU11963,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU13244,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU13599,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU2212,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU3745,0,0,0,7.93147E-05,0,0,0.000158629,0,0,0,0,0
OTU8840,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU4395,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU11396,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU2725,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU11471,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU10640,0,0,0,0,0,0,0,0,0,0.000158629,0,0
OTU2122,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU12419,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU11399,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU6732,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU12184,0,0,0,0.000158629,0,7.93147E-05,0,0,0,0,0,0
OTU10083,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU1209,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU13200,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU3089,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU6397,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU12150,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU7994,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU3023,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU9741,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU3025,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU9528,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU10191,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU11754,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU10946,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU10780,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU8593,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU10074,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU2590,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,0,0,0
OTU12847,0,0,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0
OTU13413,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0
OTU1327,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU7537,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05
OTU141,0,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0,0,0,7.93147E-05
OTU7855,0,0,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05
OTU3052,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU1343,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,7.93147E-05
OTU2730,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0
OTU1150,0,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0
OTU3047,0,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0,0,7.93147E-05,0
OTU10814,7.93147E-05,0,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,7.93147E-05
OTU2024,0,0,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05
OTU75,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05
OTU3069,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU437,0,0,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0,0,0
OTU1163,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0
OTU4364,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,0,0,7.93147E-05,0,0,7.93147E-05
OTU2533,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU2246,0,7.93147E-05,0,0,0,7.93147E-05,7.93147E-05,0,7.93147E-05,7.93147E-05,0,7.93147E-05
OTU105,0,0,7.93147E-05,0,0,0,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05
OTU1973,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05,7.93147E-05
OTU898,7.93147E-05,0,7.93147E-05,0,0,0,0,7.93147E-05,0,7.93147E-05,0,7.93147E-05
OTU11107,0,0,0,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05
OTU3786,0,7.93147E-05,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU2593,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU1440,0,0,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05,0,7.93147E-05,0,0
OTU1218,0,7.93147E-05,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU2784,0,7.93147E-05,0,0,0,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,0
OTU5648,0,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0,7.93147E-05
OTU2310,0,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0,7.93147E-05
OTU5475,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0
OTU3118,0,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU5242,7.93147E-05,0,7.93147E-05,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0
OTU12214,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0,7.93147E-05,0
OTU1640,7.93147E-05,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0,7.93147E-05,7.93147E-05
OTU4123,7.93147E-05,0,7.93147E-05,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0
OTU1219,0,0,0,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0
OTU2882,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0
OTU1961,0,0,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0,0,7.93147E-05
OTU4032,0,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,7.93147E-05,0
OTU4989,7.93147E-05,0,0,7.93147E-05,0,0,0,7.93147E-05,0,7.93147E-05,0,0
OTU12589,0,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU1875,0,0,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,0,0
OTU90,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU1738,0,7.93147E-05,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,7.93147E-05
OTU807,0,0,7.93147E-05,0,0,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0
OTU8022,0,0,7.93147E-05,0,0,0,0,7.93147E-05,7.93147E-05,7.93147E-05,0,7.93147E-05
OTU8867,7.93147E-05,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0,7.93147E-05,0
OTU12362,0,0,7.93147E-05,7.93147E-05,0,0,0,0,7.93147E-05,0,7.93147E-05,0
OTU1839,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0,0,0,0,7.93147E-05,7.93147E-05,7.93147E-05
OTU3481,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0
OTU12332,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05
OTU708,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU2285,0,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU1022,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0,0,0,7.93147E-05,7.93147E-05
OTU3490,7.93147E-05,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,7.93147E-05
OTU3323,7.93147E-05,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU1928,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU4214,0,0,0,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0,0
OTU4379,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0
OTU3715,7.93147E-05,0,0,0,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05,7.93147E-05
OTU3578,7.93147E-05,0,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU4040,0,7.93147E-05,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0
OTU1725,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU68,0,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05,0
OTU2594,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,0,0,0,7.93147E-05,7.93147E-05,0
OTU6519,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU870,0,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0
OTU3497,0,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0
OTU4018,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU4045,7.93147E-05,0,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0
OTU1607,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0
OTU2000,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05
OTU2721,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU2025,7.93147E-05,0,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05
OTU1099,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU3157,0,0,0,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0
OTU1901,0,0,0,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0,0,0
OTU5137,0,0,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0
OTU108,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0
OTU2633,0,7.93147E-05,0,0,0,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05,7.93147E-05
OTU2994,0,0,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,0,0,7.93147E-05,0
OTU9341,0,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05
OTU5058,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU9779,7.93147E-05,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,7.93147E-05,7.93147E-05
OTU4802,7.93147E-05,0,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0
OTU2408,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU6117,7.93147E-05,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0
